postcode,suburb,lat,lon
4455,MOUNT BINDANGO,-26.422217,148.397419
4455,ORALLO,-26.270043,148.542531
4455,ORANGE HILL,-26.48817,148.795724
4455,ROMA,-26.573907,148.790592
4455,TINGUN,-26.743971,148.914409
4455,WYCOMBE,-27.601674,148.698765
4461,MUCKADILLA,-26.602637,148.363184
4462,AMBY,-26.549209,148.186897
4465,DUNKELD,-26.968591,148.062548
4465,FORESTVALE,-25.924661,147.86951
4465,MITCHELL,-26.487734,147.974992
4465,V GATE,-26.995917,147.624919
4465,WOMALILLA,-26.500615,147.818673
4467,MUNGALLALA,-26.446905,147.543855
4467,REDFORD,-25.824795,147.399923
4467,TYRCONNEL,-26.423001,147.541299
4468,CLARA CREEK,-26.087266,146.833194
4468,MORVEN,-26.415822,147.112706
4470,BAKERS BEND,-26.647239,146.176789
4470,CHARLEVILLE,-26.401636,146.238329
4470,GOWRIE STATION,-26.084973,146.414653
4470,LANGLO,-26.226626,145.994288
4470,MURWEH,-26.948164,146.038048
4470,RIVERSLEIGH,-26.676938,146.32546
4471,CLAVERTON,-27.37093,145.959624
4471,NARDOO SIDING,-27.794089,145.872384
4472,BLACKALL,-24.424637,145.465854
4472,MOUNT ENNISKILLEN,-24.713098,146.012894
4474,ADAVALE,-25.909385,144.598632
4475,CHEEPIE,-26.630652,145.01525
4477,AUGATHELLA,-25.794685,146.586608
4477,UPPER WARREGO,-25.067174,147.251664
4478,BAYRICK,-25.479054,146.011909
4478,CALDERVALE,-25.105912,146.818423
4478,LANSDOWNE,-25.06012,146.25005
4478,LUMEAH,-25.340522,145.737033
4478,MACFARLANE,-24.849426,146.021197
4478,MINNIE DOWNS,-25.042029,145.869101
4478,SCRUBBY CREEK,-25.541515,145.664242
4478,TAMBO,-24.884467,146.253211
4478,WINDEYER,-24.54363,146.372079
4478,YANDARLO,-25.16696,146.494846
4479,COOLADDI,-26.645522,145.460966
4480,EROMANGA,-26.668654,143.267376
4480,QUILPIE,-26.613057,144.267204
4481,FARRARS CREEK,-25.393607,141.55373
4481,TANBAR,-26.323615,141.168992
4481,WINDORAH,-25.421269,142.655413
4482,BIRDSVILLE,-25.898355,139.351645
4486,DIRRANBANDI,-28.585815,148.227609
4486,HEBEL,-28.971768,147.795123
4487,BEGONIA,-27.505231,148.31586
4487,ST GEORGE,-28.033796,148.580377
4488,BOLLON,-28.031524,147.47786
4488,NEBINE,-27.997404,146.815458
4489,WYANDRA,-27.24739,145.981713
4490,BARRINGUN,-28.843124,145.816249
4490,COONGOOLA,-27.653647,145.903593
4490,CUNNAMULLA,-28.068914,145.682771
4490,CUTTABURRA,-28.647268,145.390143
4490,HUMEBURN,-27.399885,145.203562
4490,JOBS GATE,-28.934505,146.738268
4490,LINDEN,-27.899824,146.384889
4490,NOORAMA,-28.707983,146.214473
4490,TUEN,-28.539056,145.744842
4490,WIDGEEGOARA,-28.483006,146.309377
4490,YOWAH,-27.968275,144.636217
4491,EULO,-28.169275,145.042128
4492,BULLAWARRA,-27.783565,143.373975
4492,BULLOO DOWNS,-28.51999,142.942004
4492,DYNEVOR,-28.094034,144.354576
4492,NOCKATUNGA,-27.710216,142.691683
4492,NORLEY,-27.771476,143.87153
4492,THARGOMINDAH,-27.995727,143.819869
4493,HUNGERFORD,-28.996339,144.406584
4494,BUNGUNYA,-28.420865,149.658021
4494,NORTH BUNGUNYA,-28.189332,149.540195
4494,TARAWERA,-28.201819,149.670207
4496,NORTH TALWOOD,-28.443959,149.467729
4496,SOUTH TALWOOD,-28.494933,149.485122
4496,TALWOOD,-28.48528,149.46429
4497,DAYMAR,-28.604238,148.986787
4497,THALLON,-28.634156,148.868644
4497,WEENGALLON,-28.357805,149.054571
4498,KIOMA,-28.214948,149.794723
4498,TOOBEAH,-28.416315,149.873146
4500,BRAY PARK,-27.292807,152.962376
4500,BRENDALE,-27.31833,152.988227
4500,CASHMERE,-27.310723,152.907684
4500,CLEAR MOUNTAIN,-27.301513,152.87636
4500,JOYNER,-27.287288,152.952112
4500,STRATHPINE,-27.304267,152.989087
4500,STRATHPINE CENTRE,-27.306901,152.993382
4500,WARNER,-27.291405,152.953713
4501,LAWNTON,-27.281605,152.980942
4502,PETRIE,-27.26876,152.975593
4503,DAKABIN,-27.226474,152.980732
4503,GRIFFIN,-27.272654,153.025911
4503,KALLANGUR,-27.25075,152.992606
4503,KURWONGBAH,-27.225828,152.947552
4503,MURRUMBA DOWNS,-27.258672,153.006916
4503,WHITESIDE,-27.255364,152.929729
4504,NARANGBA,-27.186964,152.928542
4505,BURPENGARY,-27.17079,152.954767
4506,MOORINA,-27.147649,152.860468
4506,MORAYFIELD,-27.114126,152.951854
4507,BANKSIA BEACH,-27.045188,153.140879
4507,BELLARA,-27.063121,153.152865
4507,BONGAREE,-27.087454,153.161686
4507,BRIBIE ISLAND,-26.943506,153.121925
4507,BRIBIE ISLAND NORTH,-26.909356,153.124445
4507,WELSBY,-27.027578,153.126296
4507,WHITE PATCH,-27.028695,153.124349
4507,WOORIM,-27.070229,153.202457
4508,DECEPTION BAY,-27.196702,153.029501
4509,MANGO HILL,-27.232691,153.017319
4509,NORTH LAKES,-27.220288,153.022987
4510,BEACHMERE,-27.129058,153.052258
4510,BELLMERE,-27.089199,152.926597
4510,CABOOLTURE,-27.085007,152.951707
4510,CABOOLTURE SOUTH,-27.097374,152.94898
4510,DONNYBROOK,-27.001244,153.070349
4510,MELDALE,-27.033612,153.072427
4510,MOODLU,-27.064119,152.911299
4510,ROCKSBERG,-27.107959,152.837003
4510,TOORBUL,-27.033489,153.098146
4510,UPPER CABOOLTURE,-27.112653,152.900717
4511,GODWIN BEACH,-27.084803,153.113383
4511,NINGI,-27.063476,153.080637
4511,SANDSTONE POINT,-27.079573,153.136577
4512,BRACALBA,-27.011117,152.841028
4512,WAMURAN,-27.038849,152.858994
4512,WAMURAN BASIN,-27.046993,152.826673
4514,BELLTHORPE,-26.848046,152.715349
4514,CEDARTON,-26.8617,152.815532
4514,COMMISSIONERS FLAT,-26.860954,152.826874
4514,D'AGUILAR,-26.987127,152.797781
4514,DELANEYS CREEK,-27.018323,152.779059
4514,MOUNT ARCHER,-27.006202,152.659615
4514,MOUNT DELANEY,-27.009926,152.711981
4514,NEURUM,-26.964873,152.698716
4514,STANMORE,-26.878712,152.787712
4514,STONY CREEK,-26.926835,152.712554
4514,VILLENEUVE,-26.96489,152.633236
4514,WOODFORD,-26.954839,152.777875
4515,GLENFERN,-26.959741,152.609621
4515,HAZELDEAN,-27.027835,152.54493
4515,JIMNA,-26.660424,152.464714
4515,KILCOY,-26.94049,152.56432
4515,KINGAHAM,-26.553203,152.414575
4515,MONSILDALE,-26.698214,152.398287
4515,MOUNT KILCOY,-26.883087,152.588364
4515,ROYSTON,-26.934054,152.669152
4515,SANDY CREEK,-26.875862,152.642827
4515,SHEEP STATION CREEK,-26.84321,152.497677
4515,WINYA,-26.928612,152.587053
4515,WOOLMAR,-26.947059,152.508454
4516,ELIMBAH,-27.015065,152.944523
4517,BEERBURRUM,-26.952598,152.963955
4518,GLASS HOUSE MOUNTAINS,-26.897918,152.959204
4519,BEERWAH,-26.857043,152.957162
4519,COOCHIN CREEK,-26.884288,153.05717
4519,CROHAMHURST,-26.808082,152.860914
4519,PEACHESTER,-26.845729,152.884585
4520,ARMSTRONG CREEK,-27.225617,152.797905
4520,CAMP MOUNTAIN,-27.395,152.873677
4520,CEDAR CREEK,-27.327982,152.802966
4520,CLOSEBURN,-27.326359,152.864868
4520,DRAPER,-27.348378,152.902552
4520,ENOGGERA RESERVOIR,-27.429865,152.864844
4520,HIGHVALE,-27.378419,152.815066
4520,JOLLYS LOOKOUT,-27.402083,152.814776
4520,KOBBLE CREEK,-27.252739,152.778642
4520,MOUNT GLORIOUS,-27.337717,152.76815
4520,MOUNT NEBO,-27.397168,152.783717
4520,MOUNT SAMSON,-27.296314,152.850851
4520,SAMFORD,-27.368845,152.850379
4520,SAMFORD VALLEY,-27.368845,152.850379
4520,SAMFORD VILLAGE,-27.370213,152.887092
4520,SAMSONVALE,-27.270358,152.802721
4520,WIGHTS MOUNTAIN,-27.394964,152.851734
4520,YUGAR,-27.345193,152.87409
4521,CAMPBELLS POCKET,-27.07184,152.808774
4521,DAYBORO,-27.196196,152.82427
4521,KING SCRUB,-27.172506,152.824981
4521,LACEYS CREEK,-27.203109,152.749008
4521,MOUNT MEE,-27.074359,152.769772
4521,MOUNT PLEASANT,-27.132252,152.774106
4521,OCEAN VIEW,-27.143427,152.817476
4521,RUSH CREEK,-27.196622,152.860633
4550,LANDSBOROUGH,-26.808565,152.963941
4550,MOUNT MELLUM,-26.803472,152.937796
4551,AROONA,-26.775377,153.113173
4551,BATTERY HILL,-26.777639,153.13482
4551,BELLS CREEK,-26.807507,153.052484
4551,CALOUNDRA,-26.804636,153.130349
4551,CALOUNDRA WEST,-26.792249,153.111959
4551,CURRIMUNDI,-26.770692,153.122988
4551,DICKY BEACH,-26.782893,153.134356
4551,GOLDEN BEACH,-26.823016,153.119868
4551,KINGS BEACH,-26.803578,153.138421
4551,LITTLE MOUNTAIN,-26.785862,153.095128
4551,MERIDAN PLAINS,-26.774066,153.053848
4551,MOFFAT BEACH,-26.790229,153.140122
4551,PELICAN WATERS,-26.833233,153.106076
4551,SHELLY BEACH,-26.79444,153.142764
4552,BALD KNOB,-26.775957,152.892993
4552,BALMORAL RIDGE,-26.74035,152.896247
4552,BOOROOBIN,-26.827538,152.813187
4552,CAMBROON,-26.64003,152.685614
4552,CONONDALE,-26.729579,152.71854
4552,CRYSTAL WATERS,-26.782137,152.716127
4552,CURRAMORE,-26.694311,152.803487
4552,ELAMAN CREEK,-26.723511,152.768801
4552,HARPER CREEK,-26.75086,152.739815
4552,MALENY,-26.75842,152.852971
4552,NORTH MALENY,-26.73108,152.871116
4552,REESVILLE,-26.76108,152.788783
4552,WITTA,-26.717934,152.817462
4552,WOOTHA,-26.781812,152.822754
4553,DIAMOND VALLEY,-26.756517,152.932651
4553,GLENVIEW,-26.766784,153.014886
4553,MOOLOOLAH,-26.765037,152.962122
4553,MOOLOOLAH VALLEY,-26.765037,152.962122
4553,PALMVIEW,-26.757844,153.059926
4554,EUDLO,-26.725961,152.957869
4554,ILKLEY,-26.717333,153.002241
4555,CHEVALLUM,-26.695853,152.987885
4555,HUNCHY,-26.681989,152.903623
4555,LANDERS SHOOT,-26.708419,152.931989
4555,PALMWOODS,-26.68639,152.95873
4556,BUDERIM,-26.685821,153.050524
4556,FOREST GLEN,-26.680346,153.01399
4556,KUNDA PARK,-26.66233,153.035168
4556,MONS,-26.690248,153.024116
4556,SIPPY DOWNS,-26.71506,153.059414
4556,TANAWHA,-26.711518,153.046005
4557,MOOLOOLABA,-26.677686,153.117168
4557,MOUNTAIN CREEK,-26.696362,153.092434
4558,COTTON TREE,-26.655187,153.098747
4558,KULUIN,-26.656994,153.054372
4558,MAROOCHYDORE,-26.652713,153.08974
4558,SUNSHINE PLAZA,-26.65511,153.086865
4559,DIDDILLIBAH,-26.646035,153.035002
4559,KIELS MOUNTAIN,-26.65073,153.001764
4559,WEST WOOMBYE,-26.659647,152.923786
4559,WOOMBYE,-26.660957,152.96357
4560,BLI BLI,-26.6223,153.041663
4560,BURNSIDE,-26.633757,152.950785
4560,COES CREEK,-26.646398,152.94386
4560,COOLOOLABIN,-26.537605,152.901872
4560,DULONG,-26.64265,152.890301
4560,FLAXTON,-26.660923,152.883183
4560,HIGHWORTH,-26.620232,152.930627
4560,IMAGE FLAT,-26.600915,152.932533
4560,KIAMBA,-26.579534,152.920726
4560,KULANGOOR,-26.590834,152.968901
4560,KUREELPA,-26.616715,152.901028
4560,MAPLETON,-26.623295,152.866239
4560,MONTVILLE,-26.692535,152.895286
4560,NAMBOUR,-26.625807,152.959917
4560,NAMBOUR WEST,-26.62222,152.941864
4560,PARKLANDS,-26.602475,152.967371
4560,PERWILLOWEN,-26.638053,152.923032
4560,ROSEMOUNT,-26.632857,153.000091
4560,TOWEN MOUNTAIN,-26.652434,152.917205
4561,BRIDGES,-26.525907,152.928936
4561,MAROOCHY RIVER,-26.579019,153.010301
4561,NINDERRY,-26.542633,152.97283
4561,NORTH ARM,-26.50859,152.95881
4561,VALDORA,-26.550846,153.00743
4561,YANDINA,-26.561202,152.956271
4561,YANDINA CREEK,-26.525975,153.022999
4562,BELLI PARK,-26.475165,152.796338
4562,DOONAN,-26.464484,152.993706
4562,EERWAH VALE,-26.479256,152.929887
4562,EUMUNDI,-26.477184,152.952495
4562,VERRIERDALE,-26.477296,153.008768
4562,WEYBA DOWNS,-26.470204,153.065889
4563,BLACK MOUNTAIN,-26.418798,152.854218
4563,CARTERS RIDGE,-26.449302,152.766298
4563,COOROY,-26.417401,152.910425
4563,COOROY MOUNTAIN,-26.425173,152.953824
4563,LAKE MACDONALD,-26.388501,152.956174
4563,RIDGEWOOD,-26.469133,152.821385
4563,TINBEERWAH,-26.395876,152.982816
4564,MARCOOLA,-26.583856,153.096211
4564,MUDJIMBA,-26.622195,153.090942
4564,PACIFIC PARADISE,-26.619769,153.07736
4564,TWIN WATERS,-26.631033,153.076423
4565,BOREEN POINT,-26.28624,152.993922
4565,COOROIBAH,-26.357514,153.006708
4565,COOTHARABA,-26.297707,152.937252
4565,NOOSA NORTH SHORE,-26.455052,153.074287
4565,RINGTAIL CREEK,-26.346323,152.921373
4565,TEWANTIN,-26.387939,153.028425
4566,NOOSAVILLE,-26.402039,153.064626
4567,CASTAWAYS BEACH,-26.430258,153.105728
4567,NOOSA HEADS,-26.396175,153.089397
4567,SUNRISE BEACH,-26.418479,153.108681
4567,SUNSHINE BEACH,-26.406582,153.104516
4568,PINBARREN,-26.328915,152.858705
4568,POMONA,-26.365826,152.853384
4569,COORAN,-26.334574,152.822844
4570,AMAMOOR,-26.34524,152.674989
4570,AMAMOOR CREEK,-26.359522,152.563309
4570,ANDERLEIGH,-25.998421,152.673583
4570,ARALUEN,-26.159492,152.667669
4570,BANKS POCKET,-26.152885,152.671764
4570,BEENAAM VALLEY,-26.191802,152.818848
4570,BELLA CREEK,-26.478683,152.565988
4570,BELLS BRIDGE,-26.124603,152.574169
4570,BOLLIER,-26.436763,152.733284
4570,BROOLOO,-26.486853,152.705027
4570,CALGOA,-25.874015,152.263048
4570,CALICO CREEK,-26.299486,152.647368
4570,CANINA,-26.143974,152.740487
4570,CEDAR POCKET,-26.198579,152.752262
4570,CHATSWORTH,-26.147944,152.622833
4570,COLES CREEK,-26.359846,152.744387
4570,COONDOO,-26.186272,152.907528
4570,CORELLA,-26.101521,152.639335
4570,CURRA,-26.084421,152.58158
4570,DAGUN,-26.320531,152.680609
4570,DOWNSFIELD,-26.038001,152.732593
4570,EAST DEEP CREEK,-26.196191,152.717857
4570,FISHERMANS POCKET,-26.160454,152.575153
4570,GILLDORA,-26.305184,152.679337
4570,GLANMIRE,-26.228095,152.69553
4570,GLASTONBURY,-26.213581,152.518076
4570,GLEN ECHO,-25.932044,152.44154
4570,GLENWOOD,-25.955162,152.601031
4570,GOOMBOORIAN,-26.071765,152.790998
4570,GREENS CREEK,-26.175361,152.769886
4570,GUNALDA,-25.992842,152.563115
4570,GYMPIE,-26.189352,152.660272
4570,IMBIL,-26.460114,152.676722
4570,JONES HILL,-26.228044,152.670608
4570,KANDANGA,-26.38728,152.677261
4570,KANDANGA CREEK,-26.387811,152.647447
4570,KANIGAN,-25.930942,152.59834
4570,KIA ORA,-26.013351,152.765681
4570,KYBONG,-26.317171,152.717169
4570,LAGOON POCKET,-26.279781,152.664619
4570,LAKE BORUMBA,-26.514388,152.498067
4570,LANGSHAW,-26.299912,152.582257
4570,LONG FLAT,-26.262581,152.662679
4570,LOWER WONGA,-26.091943,152.49222
4570,MARODIAN,-25.848465,152.303881
4570,MARYS CREEK,-26.244652,152.56563
4570,MCINTOSH CREEK,-26.26441,152.642273
4570,MELAWONDI,-26.411091,152.662297
4570,MIVA,-25.957244,152.495339
4570,MONKLAND,-26.210092,152.682646
4570,MOOLOO,-26.301921,152.611457
4570,MOTHAR MOUNTAIN,-26.249372,152.74992
4570,MUNNA CREEK,-25.899533,152.475815
4570,NAHRUNDA,-26.202624,152.624645
4570,NEERDIE,-26.002851,152.753946
4570,NEUSA VALE,-26.19637,152.840944
4570,NORTH DEEP CREEK,-26.136467,152.681097
4570,PATERSON,-25.893843,152.528664
4570,PIE CREEK,-26.240651,152.620218
4570,ROSS CREEK,-26.100481,152.747286
4570,SCOTCHY POCKET,-25.987282,152.544716
4570,SCRUBBY CREEK,-26.219652,152.57325
4570,SEXTON,-26.003264,152.43865
4570,SOUTHSIDE,-26.200243,152.644798
4570,ST MARY,-25.754983,152.486064
4570,TAMAREE,-26.131111,152.663891
4570,TANDUR,-26.283237,152.760703
4570,THE DAWN,-26.242532,152.677027
4570,THE PALMS,-26.204782,152.591041
4570,THEEBINE,-25.951383,152.541418
4570,TOOLARA FOREST,-25.983187,152.848407
4570,TRAVESTON,-26.319474,152.781511
4570,TUCHEKOI,-26.38858,152.749649
4570,TWO MILE,-26.173073,152.643734
4570,UPPER GLASTONBURY,-26.338562,152.552689
4570,UPPER KANDANGA,-26.415001,152.604008
4570,VETERAN,-26.136785,152.708272
4570,VICTORY HEIGHTS,-26.181106,152.688495
4570,WALLU,-25.951251,152.917622
4570,WIDGEE,-26.204093,152.438829
4570,WIDGEE CROSSING NORTH,-26.188022,152.620923
4570,WIDGEE CROSSING SOUTH,-26.205026,152.607095
4570,WILSONS POCKET,-26.127145,152.807576
4570,WOLVI,-26.174185,152.824308
4570,WOOLOOGA,-26.054374,152.392632
4570,WOONDUM,-26.257911,152.734158
4571,COMO,-26.219743,152.931885
4571,KIN KIN,-26.263911,152.875951
4572,ALEXANDRA HEADLAND,-26.670635,153.108029
4573,COOLUM BEACH,-26.527219,153.090485
4573,MARCUS BEACH,-26.452849,153.101048
4573,MOUNT COOLUM,-26.566597,153.092456
4573,PEREGIAN BEACH,-26.480613,153.095633
4573,PEREGIAN BEACH SOUTH,-26.491911,153.09306
4573,PEREGIAN SPRINGS,-26.492298,153.072389
4573,POINT ARKWRIGHT,-26.545795,153.099177
4573,YAROOMBA,-26.552011,153.098093
4574,COOLABINE,-26.600831,152.762607
4574,GHEERULLA,-26.567247,152.764848
4574,KENILWORTH,-26.591434,152.728144
4574,KIDAMAN CREEK,-26.630506,152.767946
4574,MOY POCKET,-26.508502,152.736473
4574,OBI OBI,-26.647147,152.817187
4575,BIRTINYA,-26.745513,153.117015
4575,BOKARINA,-26.73495,153.132829
4575,BUDDINA,-26.702848,153.128225
4575,MINYAMA,-26.69683,153.125213
4575,PARREARRA,-26.708915,153.129216
4575,WARANA,-26.719989,153.133247
4575,WURTULLA,-26.759388,153.12511
4580,COOLOOLA,-26.005381,153.057271
4580,COOLOOLA COVE,-25.957633,152.979814
4580,TIN CAN BAY,-25.910843,153.006922
4581,EURONG,-25.51083,153.123577
4581,FRASER ISLAND,-25.247222,153.151423
4581,INSKIP,-25.827732,153.067201
4581,ORCHID BEACH,-24.956129,153.309916
4581,RAINBOW BEACH,-25.902126,153.092178
4600,BLACK SNAKE,-26.224964,152.268781
4600,CINNABAR,-26.121675,152.186896
4600,KILKIVAN,-26.085073,152.237127
4600,MUDLO,-26.017454,152.23326
4600,OAKVIEW,-26.079534,152.328229
4601,BARAMBAH,-26.325215,152.166608
4601,BOONARA,-26.091506,152.056888
4601,BOOUBYJAN,-25.937606,151.970203
4601,GOOMERI,-26.18254,152.068671
4601,GOOMERIBONG,-26.135246,152.010305
4601,KINBOMBI,-26.196945,152.123874
4601,MANUMBAR,-26.399383,152.272103
4601,MANYUNG,-26.206945,152.027655
4601,TANSEY,-26.041126,152.048683
4601,WRATTENS FOREST,-26.292283,152.334541
4605,BARLIL,-26.204516,151.885957
4605,BYEE,-26.189047,151.850578
4605,CHERBOURG,-26.287502,151.932794
4605,CLOYNA,-26.110098,151.827412
4605,COBBS HILL,-26.090578,151.88907
4605,CROWNTHORPE,-26.114706,151.934926
4605,GLENROCK,-26.102398,151.800032
4605,KITOBA,-26.065392,151.862987
4605,MERLWOOD,-26.149528,151.877811
4605,MOFFATDALE,-26.306836,152.01212
4605,MOONDOONER,-26.233776,151.9891
4605,MURGON,-26.242721,151.942502
4605,OAKDALE,-26.191276,151.894372
4605,REDGATE,-26.272996,152.03151
4605,SILVERLEAF,-26.173637,151.821988
4605,SUNNY NOOK,-26.114717,151.887256
4605,TABLELANDS,-26.181716,151.952386
4605,WARNUNG,-26.145567,151.846307
4605,WINDERA,-26.052197,151.830477
4605,WOOROONDEN,-26.111758,151.775142
4606,CHELMSFORD,-26.253777,151.812709
4606,FAIRDALE,-26.265877,151.76348
4606,FICKS CROSSING,-26.251821,151.88676
4606,GREENVIEW,-26.312512,151.803801
4606,LEAFDALE,-26.233077,151.768089
4606,MOUNT MCEUEN,-26.243548,151.72249
4606,MP CREEK,-26.301067,151.725361
4606,WHEATLANDS,-26.227082,151.845162
4606,WONDAI,-26.317254,151.87543
4608,CHARLESTOWN,-26.369266,151.938598
4608,CUSHNIE,-26.363763,151.754081
4608,TINGOORA,-26.363267,151.820916
4608,WILKESDALE,-26.372098,151.652797
4608,WOOROOLIN,-26.413299,151.815884
4610,ALICE CREEK,-26.760017,151.631701
4610,BALLOGIE,-26.356479,151.534659
4610,BENAIR,-26.646962,151.706664
4610,BOOIE,-26.498426,151.935421
4610,BOONENNE,-26.627626,151.788893
4610,BOYNESIDE,-26.715448,151.508128
4610,CHAHPINGAH,-26.470859,151.381578
4610,COOLABUNIA,-26.601546,151.905245
4610,CORNDALE,-26.437356,151.88043
4610,CRAWFORD,-26.497747,151.825325
4610,DANGORE,-26.450938,151.597894
4610,DURONG,-26.403101,151.304883
4610,DURONG SOUTH,-26.39477,151.243149
4610,ELLESMERE,-26.741796,151.744934
4610,GOODGER,-26.671766,151.817363
4610,GORDONBROOK,-26.426288,151.648433
4610,HALY CREEK,-26.677367,151.726954
4610,HODGLEIGH,-26.628646,151.933634
4610,INVERLAW,-26.594807,151.766347
4610,IRONPOT,-26.603219,151.427688
4610,KINGAROY,-26.5406,151.836117
4610,KUMBIA,-26.689216,151.656224
4610,MANNUEM,-26.633618,151.60475
4610,MEMERAMBI,-26.450796,151.829831
4610,TAABINGA,-26.587266,151.834976
4610,WATTLE GROVE,-26.589477,151.673124
4611,MARSHLANDS,-26.156007,151.750509
4611,MONDURE,-26.182688,151.775563
4612,HIVESVILLE,-26.176778,151.69149
4612,KAWL KAWL,-26.164549,151.724914
4612,KEYSLAND,-26.212658,151.72599
4612,STONELANDS,-26.108698,151.713219
4612,WIGTON,-25.927438,151.612129
4613,ABBEYWOOD,-26.106878,151.6288
4613,BOONDOOMA,-26.29473,151.261259
4613,BRIGOODA,-26.245479,151.433025
4613,COVERTY,-26.24631,151.482658
4613,KINLEYMORE,-26.180453,151.648769
4613,MELROSE,-26.279558,151.619692
4613,OKEDEN,-26.11067,151.532906
4613,PROSTON,-26.163253,151.602063
4613,SPEEDWELL,-26.066559,151.547421
4613,STALWORTH,-26.10675,151.594435
4614,NEUMGNA,-26.819705,151.895063
4614,UPPER YARRAMAN,-26.890285,151.887997
4614,YARRAMAN,-26.838993,151.979532
4615,BARKER CREEK FLAT,-26.648199,151.946486
4615,BROOKLANDS,-26.739146,151.806678
4615,BULLCAMP,-26.629502,152.097096
4615,EAST NANANGO,-26.694254,152.041286
4615,ELGIN VALE,-26.441584,152.189256
4615,GLAN DEVON,-26.594115,152.012483
4615,JOHNSTOWN,-26.415985,152.116676
4615,KUNIOON,-26.655006,151.881262
4615,MAIDENWELL,-26.859386,151.794735
4615,NANANGO,-26.672995,151.999749
4615,PIMPIMBUDGEE,-26.891676,151.792419
4615,RUNNYMEDE,-26.530805,152.063428
4615,SANDY RIDGES,-26.577115,152.02293
4615,SOUTH EAST NANANGO,-26.695004,152.02644
4615,SOUTH NANANGO,-26.777575,151.964745
4615,TARONG,-26.763226,151.849027
4615,WATTLE CAMP,-26.438154,151.961037
4615,WENGENVILLE,-26.828857,151.676461
4615,WYALLA,-26.464888,152.077313
4620,ARAMARA,-25.611275,152.325924
4620,BROOWEENA,-25.603215,152.262565
4620,DOONGUL,-25.479688,152.338246
4620,GIGOOMGAN,-25.724026,152.225002
4620,GLENBAR,-25.767329,152.35636
4620,GUNGALOON,-25.519274,152.444552
4620,MALARGA,-25.799666,152.123529
4620,NORTH ARAMARA,-25.554615,152.318724
4620,TEEBAR,-25.637935,152.241316
4620,WOOCOO,-25.669215,152.310985
4621,BIGGENDEN,-25.510983,152.045629
4621,BOOMPA,-25.589377,152.183411
4621,COALSTOUN LAKES,-25.612337,151.890691
4621,CORINGA,-25.363847,151.987878
4621,DALLARNIL,-25.385169,152.045475
4621,DEGILBO,-25.48157,152.00204
4621,DIDCOT,-25.4745,151.864122
4621,GOLDEN FLEECE,-25.340399,152.11023
4621,LAKESIDE,-25.576631,152.128158
4621,WATERANGA,-25.377561,151.812425
4621,WOOWOONGA,-25.436667,152.069627
4625,ARANBANGA,-25.806808,151.670067
4625,BAN BAN,-25.66657,151.792448
4625,BAN BAN SPRINGS,-25.679987,151.816093
4625,BARLYNE,-25.704258,151.635977
4625,BINJOUR,-25.513199,151.455278
4625,BLAIRMORE,-25.776347,151.855604
4625,BON ACCORD,-25.579631,151.664929
4625,BRANCH CREEK,-25.407428,151.407217
4625,BYRNESTOWN,-25.52354,151.762265
4625,CAMPBELL CREEK,-25.711338,151.690896
4625,DEEP CREEK,-25.629139,151.504038
4625,DIRNBIR,-25.603822,151.561571
4625,DUNDARRAH,-25.647587,151.913961
4625,GAYNDAH,-25.625429,151.610206
4625,GINOONDAN,-25.57899,151.760978
4625,GOOROOLBA,-25.505638,151.808792
4625,HARRIET,-25.750421,151.572782
4625,HUMPHERY,-25.598499,151.480509
4625,IDERAWAY,-25.580143,151.614362
4625,MINGO,-25.395491,151.777606
4625,MOUNT DEBATEABLE,-25.630482,151.551312
4625,MOUNT LAWLESS,-25.541608,151.653075
4625,PENWHAUPELL,-25.739628,151.718586
4625,PILE GULLY,-25.734306,151.524476
4625,REIDS CREEK,-25.527729,151.525277
4625,STOCKHAVEN,-25.745047,151.936912
4625,THE LIMITS,-25.676228,151.657316
4625,TOONDAHRA,-25.934819,151.373463
4625,WAHOON,-25.903678,151.714527
4625,WETHERON,-25.545244,151.713778
4625,WILSON VALLEY,-25.553737,151.856172
4625,WOODMILLAR,-25.668938,151.571977
4625,YENDA,-25.476208,151.642445
4626,BEERON,-25.813563,151.205469
4626,BOYNEWOOD,-25.63297,151.279322
4626,BROVINIA,-25.813563,151.205469
4626,CATTLE CREEK,-25.463838,151.309869
4626,COONAMBULA,-25.54732,151.108393
4626,DERRI DERRA,-25.69535,151.228493
4626,DYKEHEAD,-25.65949,151.048476
4626,GLENRAE,-25.658239,151.330221
4626,GURGEENA,-25.460568,151.398738
4626,HAWKWOOD,-25.779872,150.81242
4626,MONOGORILBY,-26.056341,151.00648
4626,MUNDOWRAN,-25.5206,151.343759
4626,MUNDUBBERA,-25.588965,151.296016
4626,O'BIL BIL,-25.520103,151.219245
4626,OLD COORANGA,-25.76187,151.337562
4626,PHILPOTT,-25.589209,151.36721
4626,RIVERLEIGH,-25.584629,151.211922
4627,ABERCORN,-25.136637,151.129347
4627,CERATODUS,-25.288528,151.139849
4627,CHELTENHAM,-25.63328,150.774239
4627,CYNTHIA,-25.211296,151.129985
4627,EIDSVOLD,-25.371967,151.122621
4627,EIDSVOLD EAST,-25.385128,151.249699
4627,EIDSVOLD WEST,-25.362586,150.718954
4627,GROSVENOR,-25.428969,151.177161
4627,MALMOE,-25.47654,151.209741
4627,WURUMA DAM,-25.188107,151.002309
